site,excavation_unit,provenience,trl_number,species,inside_date,inside_code,outside_date,outside_code,story,wall,feature,use,beam_condition,date_of_analysis,source,remarks,cra_notes
Aztec Ruins,,"East Wing, Rm 70/71, 1st story, W wall, S vent lintel",AZ-2555,PP,1051,p,1111,r,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West  This tree ring date also belongs to room 71 (the sample was taken from a feature connecting the rooms).,AZWR070/070-2,,,Show
Aztec Ruins,,West Ruin,AZ-1091,PP,1037,p,1115,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,,,AZWRGEN :  :,Show
Aztec Ruins,,West Ruin,AZ-1092,JUN,923,p,1118,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,,,AZWRGEN :  :,Show
Aztec Ruins,,West Ruin,AZ-1093,JUN,970,p,1118,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,,,AZWRGEN :  :,Show
Aztec Ruins,,"Kiva L, St 1",AZ-4054,PP,944,p,1072,r,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp. Pilaster Log 1.,Aztec West,,AZWKL,,Show
Aztec Ruins,,"Kiva L, St 1",AZ-4055,PP,1018,+/-p,1098,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Pilaster Log 2,Aztec West,,AZWKL,,Show
Aztec Ruins,,"Kiva L, St 1",AZ-4056,PP,1033,p,1094,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,,AZWKL,,Show
Aztec Ruins,,"Kiva L, St 1",AZ-4057,PP,923,p,999,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Pilaster Log 5.,Aztec West,,AZWKL,,Show
Aztec Ruins,,"Kiva L, St 1",AZ-4058,PP,1046,p,1097,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Pilaster Log 7.,Aztec West,,AZWKL,,Show
Aztec Ruins,,"Kiva L, St 1",AZ-4059,PP,1039,p,1098,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc. Pilaster Log 10.,Aztec West,,AZWKL,,Show
Aztec Ruins,,Room 49,AZ-2808,JUN,1055,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Wall plate.,Aztec West,AZWR049/049-2,,,Show
Aztec Ruins,,Room 49,AZ-2810,PP,1054,p,1111,r,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Comp. Prim beam.,Aztec West,AZWR049/049-2,,,Show
Aztec Ruins,,Room 49,AZ-2811,PP,1062,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR049/049-2,,,Show
Aztec Ruins,,Room 49,AZ-2814,PP,1057,p,1111,v,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Inc. Sec beam.,Aztec West,AZWR049/049-2,,,Show
Aztec Ruins,,Room 49,AZ-2815,DF,1063,p,1108,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Sec. beam.,Aztec West,AZWR049/049-2,,,Show
Aztec Ruins,,Room 49,AZ-2816,DF,1046,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Sec beam.,Aztec West,AZWR049/049-2,,,Show
Aztec Ruins,,Room 54,AZ-2818,JUN,871,+/-,1111,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR054/054-2,,,Show
Aztec Ruins,,Room 63,AZ-3072,DF,1044,no code,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"N wall, door lintel.",Aztec West,AZWR063/063-2,,,Show
Aztec Ruins,,Room 63,AZ-3078,DF,1055,p,1111,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"N wall, door lintel.",Aztec West,AZWR063/063-2,,,Show
Aztec Ruins,,Room 63,AZ-3100,DF,1066,p,1112,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"Inc. N wall, vent lintel.",Aztec West,AZWR063/063-2,,,Show
Aztec Ruins,,Room 63,AZ-3107,PP,1060,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Sec beam.,Aztec West,AZWR063/063-2,,,Show
Aztec Ruins,,Room 63,AZ-3114,DF,1068,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Sec beam.,Aztec West,AZWR063/063-2,,,Show
Aztec Ruins,,Room 63,AZ-3116,PP,1065,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Sec beam.,Aztec West,AZWR063/063-2,,,Show
Aztec Ruins,,Room 63,AZ-3127,DF,1037,p,1110,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Sec beam.,Aztec West,AZWR063/063-2,,,Show
Aztec Ruins,,Room 64,AZ-3224,PP,1068,p,1110,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"N wall, door lintel.",Aztec West,AZWR064/064-2,,,Show
Aztec Ruins,,"Rm 65, 1st story, S wall, door lintel",AZ-2285,PP,1072,no code,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR065/065-2,,,Show
Aztec Ruins,,"Rm 65, 1st story, N wall, door lintel",AZ-2306,PP,1072,no code,1112,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR065/065-2,,,Show
Aztec Ruins,,"Rm 67, 1st story, N wall, door lintel",AZ-2270,PP,1068,no code,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR067,,,Show
Aztec Ruins,,"Room 69, St 1, Door Niche",AZ-3575,PP,1062,p,1110,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR069,,,Show
Aztec Ruins,,"Room 69, St 1, Door Niche",AZ-3576,PP,1077,p,1110,+v,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,inc.,Aztec West,AZWR069,,,Show
Aztec Ruins,,"East Wing, Rm 70, 1st story, W wall, primary beam",AZ-2579,PP,1060,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR070/070-2,,,Show
Aztec Ruins,,"East Wing, Rm 70, 1st story, W wall, primary beam",AZ-2580,JUN,837,p,1102,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR070/070-2,,,Show
Aztec Ruins,,"East Wing, Rm 71, 1st story, E wall, primary beam",AZ-2585,JUN,no date,no code,no date,no code,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Same as AZ-2586.,Aztec West,AZWR071/071-2,,,Show
Aztec Ruins,,"East Wing, Rm 71, 1st story, E wall, primary beam",AZ-2586,JUN,887,+/-,1111,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR071/071-2,,,Show
Aztec Ruins,,Room 72,AZ-2937,PP,1037,no code,1111,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR072/072-2,,,Show
Aztec Ruins,,Room 72,AZ-2938,PP,1063,p,1112,c,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc. Sec beam.,Aztec West,AZWR072/072-2,,,Show
Aztec Ruins,,Room 72,AZ-2940,PP,1062,p,1112,c,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc. Sec beam.,Aztec West,AZWR072/072-2,,,Show
Aztec Ruins,,Room 72,AZ-2942,PP,1054,p,1110,+c,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Inc. Sec beam.,Aztec West,AZWR072/072-2,,,Show
Aztec Ruins,,Room 72,AZ-2944,PP,1064,p,1112,c,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc. Sec beam.,Aztec West,AZWR072/072-2,,,Show
Aztec Ruins,,Room 72,AZ-2971,PP,1067,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"S wall, door lintel.",Aztec West,AZWR072/072-2,,,Show
Aztec Ruins,,Room 72,AZ-2973,PP,1051,p,1111,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"S wall, door lintel.",Aztec West,AZWR072/072-2,,,Show
Aztec Ruins,,"East Wing, Rm 73, 1st story, W wall, primary beam",AZ-2596a-c,JUN,950,no code,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR073/073-2,,,Show
Aztec Ruins,,"East Wing, Rm 73, 1st story, N wall, secondary beam",AZ-2597,PP,1058,no code,1111,+vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR073/073-2,,,Show
Aztec Ruins,,"East Wing, Rm 73, 1st story, S wall, latilla",AZ-2598,PP,1054,p,1111,+vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR073/073-2,,,Show
Aztec Ruins,,"East Wing, Rm 73, 1st story, S wall, latilla",AZ-2599,PP,1071,no code,1111,+vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR073/073-2,,,Show
Aztec Ruins,,"East Wing, Rm 73, 1st story, S wall, latilla",AZ-2600,PP,1056,p,1111,+vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR073/073-2,,,Show
Aztec Ruins,,"East Wing, Rm 73, 1st story, S wall, latilla",AZ-2601,PP,1061,p,1110,+vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR073/073-2,,,Show
Aztec Ruins,,"East Wing, Rm 73, 1st story, S wall, latilla",AZ-2603,PP,1061,p,1110,+r,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR073/073-2,,,Show
Aztec Ruins,,"East Wing, Rm 73, 1st story, N wall, secondary beam",AZ-2614,PP,1051,p,1110,+v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR073/073-2,,,Show
Aztec Ruins,,"East Wing, Rm 73/71, 2nd story, SW wall, corner door lintel",AZ-2622,DF,1077,p,1112,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR073-2/073,,,Show
Aztec Ruins,,"East Wing, Rm 73/71, 2nd story, SW wall, corner door lintel",AZ-2623,DF,1074,p,1112,r,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR073-2/073,,,Show
Aztec Ruins,,"East Wing, Rm 73/71, 2nd story, SW wall, corner door lintel",AZ-2624,DF,1064,no code,1112,r,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR073-2/073,,,Show
Aztec Ruins,,"East Wing, Rm 73/71, 2nd story, SW wall, corner door lintel",AZ-2625,DF,1056,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR073-2/073,,,Show
Aztec Ruins,,"East Wing, Rm 73/71, 2nd story, SW wall, corner door lintel",AZ-2636,DF,1063,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West  This tree ring date also belongs to room 71-2 (the sample was taken from a feature connecting the rooms).,AZWR073-2/073,,,Show
Aztec Ruins,,"East Wing, Room 74 Ext, E. Wall, N. Vent",AZ-2737,DF,1069,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Lintel.,Aztec West,AZWR074/074-2,,,Show
Aztec Ruins,,Room 74,AZ-2845,JUN,985,no code,1111,v,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Inc. Prim beam.,Aztec West,AZWR074/074-2,,,Show
Aztec Ruins,,Room 74,AZ-2846,JUN,885,+/-p,1037,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR074/074-2,,,Show
Aztec Ruins,,Room 75,AZ-2897,JUN,897,no code,1111,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR075/075-2,,,Show
Aztec Ruins,,"East Wing, Rm 76, 1st story, W wall, primary beam","AZ-2641a,b",JUN,991,no code,1111,+v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR076/076-2,,,Show
Aztec Ruins,,"East Wing, Rm 76, 1st story, W wall, primary beam","AZ-2642a,b",JUN,995,no code,1111,+v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR076/076-2,,,Show
Aztec Ruins,,"East Wing, Rm 76, 1st story, W wall, primary beam","AZ-2643a,b",JUN,957,no code,1110,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR076/076-2,,,Show
Aztec Ruins,,"East Wing, Rm 76, 1st story, S wall, secondary beam",AZ-2646,PP,1071,p,1112,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR076/076-2,,,Show
Aztec Ruins,,"East Wing, Room 76 Ext, N. Wall, W. Vent",AZ-2751,PP,1063,p,1111,+vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Lintel.,Aztec West,AZWR076/076-2,,,Show
Aztec Ruins,,Room 77,AZ-2850,PP,1068,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"N wall, vent lintel.",Aztec West,AZWR077/077-2,,,Show
Aztec Ruins,,Room 77,AZ-2852,PP,1065,p,1109,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"N wall, vent lintel.",Aztec West,AZWR077/077-2,,,Show
Aztec Ruins,,Room 77,AZ-2874,PP,1069,p,1110,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"N wall, E vent lintel.",Aztec West,AZWR077/077-2,,,Show
Aztec Ruins,,Room 77,AZ-2884,PP,1060,no code,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR077/077-2,,,Show
Aztec Ruins,,Room 78,AZ-2986,PP,1046,p,1111,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"N wall, W vent lintel.",Aztec West,AZWR078/078-2,,,Show
Aztec Ruins,,Room 78,AZ-3023,PP,1024,p,1110,r,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Inc. Prim beam.,Aztec West,AZWR078/078-2,,,Show
Aztec Ruins,,Room 79,AZ-3063,PP,1032,no code,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR079/079-2,,,Show
Aztec Ruins,,Room 81,AZ-3131,PP,1062,p,1111,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"Inc. N wall, W vent lintel.",Aztec West,AZWR081/081-2,,,Show
Aztec Ruins,,Room 81,AZ-3135,PP,1037,p,1111,r,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"Inc. N wall, W vent lintel.",Aztec West,AZWR081/081-2,,,Show
Aztec Ruins,,Room 81,AZ-3174,PP,1061,p,1110,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"S wall, door lintel.",Aztec West,AZWR081/081-2,,,Show
Aztec Ruins,,"Rm 82, 1st story, S wall, door lintel",AZ-2383,PP,1063,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR082/082-2,,,Show
Aztec Ruins,,"Rm 82, 1st story, S wall, door lintel",AZ-2386,PP,1059,p,1110,+vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR082/082-2,,,Show
Aztec Ruins,,"Rm 82, 1st story, S wall, door lintel",AZ-2387,PP,1052,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR082/082-2,,,Show
Aztec Ruins,,"Rm 82, 1st story, N wall, primary beam",AZ-2409,PP,1030,no code,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR082/082-2,,,Show
Aztec Ruins,,"Rm 82, 1st story, S wall, primary beam",AZ-2410,PP,1052,no code,1112,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR082/082-2,,,Show
Aztec Ruins,,"Rm 82, 1st story, S wall, primary beam",AZ-2411,PP,944,no code,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR082/082-2,,,Show
Aztec Ruins,,"Rm 82, 1st story, N wall, E vent lintel",AZ-2415,PP,1058,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR082/082-2,,,Show
Aztec Ruins,,"Rm 82, 1st story, N wall, E vent lintel",AZ-2425,PP,1046,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR082/082-2,,,Show
Aztec Ruins,,"Rm 90, 1st story, N. wall, W vent lintel",AZ-2433,PP,1053,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR090,,,Show
Aztec Ruins,,"Rm 90, 1st story, S wall, W vent lintel",AZ-2462,PP,1071,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR090,,,Show
Aztec Ruins,,"Rm 90, 1st story, S wall, primary beam",AZ-2470,PP,1028,no code,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR090,,,Show
Aztec Ruins,,"Rm 90, 1st story, S wall, primary beam",AZ-2471,PP,1038,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR090,,,Show
Aztec Ruins,,"Rm 90, 1st story, S wall, primary beam",AZ-2472,PP,968,no code,1109,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR090,,,Show
Aztec Ruins,,"Rm 92, 1st story, N wall, door lintel",AZ-2474,PP,1069,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR092/092-2,,,Show
Aztec Ruins,,"Rm 92, 1st story, N wall, NW vent lintel",AZ-2485,PP,1070,p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR092/092-2,,,Show
Aztec Ruins,,"Rm 92, 1st story, S wall, E vent lintel",AZ-2499,JUN,965,no code,1099,+v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR092/092-2,,,Show
Aztec Ruins,,"Rm 92, 1st story, S wall, E vent lintel",AZ-2500,JUN,958,p,1098,++vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR092/092-2,,,Show
Aztec Ruins,,"Rm 92, 1st story, S wall, primary beam",AZ-2523,PP,1061,no code,1111,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR092/092-2,,,Show
Aztec Ruins,,"Rm 92, 1st story, S wall, primary beam",AZ-2524,PP,945,no code,1104,++vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR092/092-2,,,Show
Aztec Ruins,,"Rm 92, 1st story, N wall, primary beam",AZ-2526,PP,1054,no code,1111,r,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc.,Aztec West,AZWR092/092-2,,,Show
Aztec Ruins,,"Room 92, St 1, Roof",AZ-3579,PP,1080,p,1110,+v,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Inc. Sec beam.,Aztec West,AZWR092/092-2,,,Show
Aztec Ruins,,Room 93,AZ-3279,JUN,1009,+/-p,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"S wall, door lintel.",Aztec West,AZWR093,,,Show
Aztec Ruins,,Room 93,AZ-3286,PP,1066,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"S wall, door lintel.",Aztec West,AZWR093,,,Show
Aztec Ruins,,Room 93,AZ-3287,PP,1056,p,1110,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"S wall, door lintel.",Aztec West,AZWR093,,,Show
Aztec Ruins,,Room 93,AZ-3288,SF,1061,p,1114,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"S wall, door lintel.",Aztec West,AZWR093,,,Show
Aztec Ruins,,Room 93,AZ-3291,JUN,1063,p,1113,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"S wall, door clos rod.",Aztec West,AZWR093,,,Show
Aztec Ruins,,"Room 94, 1st Story",AZ-3389-1,PP,1034,+/-p,1115,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR094,,,Show
Aztec Ruins,,"Room 94, 1st Story",AZ-3390,PP,1049,p,1106,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR094,,,Show
Aztec Ruins,,"Rm 95, 1st story, S wall, E vent lintel",AZ-2540,JUN,1018,+/-,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR095,,,Show
Aztec Ruins,,"Rm 95, 1st story, S wall, E vent lintel","AZ-2541a,b",JUN,1026,no code,1112,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR095,,,Show
Aztec Ruins,,"Rm 95, 1st story, S wall, E vent lintel",AZ-2543,JUN,1015,+/-,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR095,,,Show
Aztec Ruins,,"Rm 95, 1st story, S wall, E vent lintel",AZ-2544,JUN,1019,+/-,1103,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR095,,,Show
Aztec Ruins,,"Rm 95, 1st story, S wall, E vent lintel",AZ-2546,JUN,1048,no code,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR095,,,Show
Aztec Ruins,,"Rm 95, 1st story, S wall, E vent lintel",AZ-2547,JUN,1008,+/-,1104,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR095,,,Show
Aztec Ruins,,Room 95,AZ-3245,PP,1065,p,1112,v,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"Inc. N wall, door lintel.",Aztec West,AZWR095,,,Show
Aztec Ruins,,Room 95,AZ-3246,PP,1048,p,1106,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,"N wall, door lintel.",Aztec West,AZWR095,,,Show
Aztec Ruins,,"Room 95, 1st Story",AZ-3394,PP,1040,p,1109,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR095,,,Show
Aztec Ruins,,"Room 95, 1st Story",AZ-3395,PP,1046,no code,1107,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR095,,,Show
Aztec Ruins,,"Room 96, St 1, N Vent",AZ-3583,JUN,925,p,1110,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Sill.,Aztec West,AZWR096,,,Show
Aztec Ruins,,"Room 96, St 1, N Vent",AZ-3584,PP,1063,no code,1110,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Lintel.,Aztec West,AZWR096,,,Show
Aztec Ruins,,"Room 96, St 1, N Vent",AZ-3585,PP,1070,p,1111,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Lintel.,Aztec West,AZWR096,,,Show
Aztec Ruins,,"Room 96, St 1, N Vent",AZ-3586,PP,1080,no code,1110,+vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Lintel.,Aztec West,AZWR096,,,Show
Aztec Ruins,,"Room 99, 1st Story",AZ-3446,PP,962,no code,1111,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR099/099-2,,,Show
Aztec Ruins,,"Room 99, 1st Story",AZ-3447,PP,1053,no code,1111,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR099/099-2,,,Show
Aztec Ruins,,"Room 100, 2nd Story",AZ-3469,PP,1036,p,1111,r,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Inc. Prim beam.,Aztec West,AZWR100-2/100,,,Show
Aztec Ruins,,"Room 100, St 2, Roof",AZ-3589,PP,1059,no code,1106,vv,,,,,,,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR100-2/100,,,Show
Aztec Ruins,,"Room 101, 1st Story",AZ-3471,PP,964,no code,1109,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR101/101-2,,,Show
Aztec Ruins,,"Room 101, 1st Story",AZ-3472,PP,1019,no code,1110,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR101/101-2,,,Show
Aztec Ruins,,"Room 101, 2nd Story",AZ-3518,PP,1061,p,1111,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR101-2/101,,,Show
Aztec Ruins,,"Room 110, 1st Story",AZ-3538,PNN,1051,p,1111,rL,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"Inc. S wall, W vent, lintel.",Aztec West,AZWR110/110-2,,,Show
Aztec Ruins,,"Room 110, 1st Story",AZ-3547,PP,1043,p,1111,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Prim beam.,Aztec West,AZWR110/110-2,,,Show
Aztec Ruins,,"Room 110, 2nd Story",AZ-3346,PP,989,p,1110,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR110-2/110,,,Show
Aztec Ruins,,"Room 110, 2nd Story",AZ-3347,PP,1037,no code,1110,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec West,AZWR110-2/110,,,Show
Aztec Ruins,,"Room 110, 2nd Story",AZ-3545,PP,1050,p,1111,r,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,"Inc. N wall, door lintel.",Aztec West,AZWR110-2/110,,,Show
Aztec Ruins,,"Room 110, 2nd Story",AZ-3552,SF,1052,p,1111,r,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp. Sec beam.,Aztec West,AZWR110-2/110,,,Show
Aztec Ruins,,"Room 111, 1st Story",AZ-3557,PP,1025,no code,1111,vv,,,,,,2001,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Sec beam.,Aztec West,AZWR111/111-2,,,Show
