Year Lat Lon PMDI
1754 36.25 -108.25 0.88
1755 36.25 -108.25 -0.59
1756 36.25 -108.25 -1.2
1757 36.25 -108.25 -1.35
1758 36.25 -108.25 0.96
1759 36.25 -108.25 1.26
1760 36.25 -108.25 0.77
1761 36.25 -108.25 0.88
1762 36.25 -108.25 2.09
1763 36.25 -108.25 -1.81
1764 36.25 -108.25 1.55
1765 36.25 -108.25 -0.6
1766 36.25 -108.25 2.52
1767 36.25 -108.25 1.08
1768 36.25 -108.25 1.9
1769 36.25 -108.25 0.94
1770 36.25 -108.25 0.69
1771 36.25 -108.25 3.96
1772 36.25 -108.25 0.46
1773 36.25 -108.25 -4.32
1774 36.25 -108.25 -1.82
1775 36.25 -108.25 -0.48
1776 36.25 -108.25 -0.3
1777 36.25 -108.25 -1.51
1778 36.25 -108.25 -2.12
1779 36.25 -108.25 -1.37
1780 36.25 -108.25 -3.05
1781 36.25 -108.25 -1.3
1782 36.25 -108.25 -2.08
1783 36.25 -108.25 1.44
1784 36.25 -108.25 4.92
1785 36.25 -108.25 0.1
1786 36.25 -108.25 -1.29
1787 36.25 -108.25 2.36
1788 36.25 -108.25 -1.2
1789 36.25 -108.25 -2.45
1790 36.25 -108.25 0.1
1791 36.25 -108.25 2.72
1792 36.25 -108.25 2.82
1793 36.25 -108.25 6.48
1794 36.25 -108.25 0.29
1795 36.25 -108.25 -0.08
1796 36.25 -108.25 -0.49
1797 36.25 -108.25 -0.08
1798 36.25 -108.25 -1.21
1799 36.25 -108.25 1.3
1800 36.25 -108.25 0.81
1801 36.25 -108.25 -1.69
1802 36.25 -108.25 0.67
1803 36.25 -108.25 -0.2
1804 36.25 -108.25 0.92
1805 36.25 -108.25 -1.59
1806 36.25 -108.25 -2.65
1807 36.25 -108.25 0.85
1808 36.25 -108.25 -0.26
1809 36.25 -108.25 -0.8
1810 36.25 -108.25 -0.35
1811 36.25 -108.25 1.08
1812 36.25 -108.25 0.37
1813 36.25 -108.25 -1.72
1814 36.25 -108.25 -0.42
1815 36.25 -108.25 2.08
1816 36.25 -108.25 6.25
1817 36.25 -108.25 1.69
1818 36.25 -108.25 -3.61
1819 36.25 -108.25 -3.12
1820 36.25 -108.25 -2.86
1821 36.25 -108.25 1.02
1822 36.25 -108.25 -2.46
1823 36.25 -108.25 -2
1824 36.25 -108.25 -1.61
1825 36.25 -108.25 0.56
1826 36.25 -108.25 1.37
1827 36.25 -108.25 0.48
1828 36.25 -108.25 4.02
1829 36.25 -108.25 -0.34
1830 36.25 -108.25 0.48
1831 36.25 -108.25 1.32
1832 36.25 -108.25 1.81
1833 36.25 -108.25 2.69
1834 36.25 -108.25 0.56
1835 36.25 -108.25 2.22
1836 36.25 -108.25 0.3
1837 36.25 -108.25 1.86
1838 36.25 -108.25 3.52
1839 36.25 -108.25 5.54
1840 36.25 -108.25 3.85
1841 36.25 -108.25 0.82
1842 36.25 -108.25 -2.61
1843 36.25 -108.25 -0.47
1844 36.25 -108.25 2.08
1845 36.25 -108.25 -1.36
1846 36.25 -108.25 -0.63
1847 36.25 -108.25 -4.15
1848 36.25 -108.25 -0.36
1849 36.25 -108.25 4.07
1850 36.25 -108.25 2.79
1851 36.25 -108.25 -2.88
1852 36.25 -108.25 1.12
1853 36.25 -108.25 1.55
1854 36.25 -108.25 0.67
1855 36.25 -108.25 0.59
1856 36.25 -108.25 0.87
1857 36.25 -108.25 -0.86
1858 36.25 -108.25 1.52
1859 36.25 -108.25 -0.92
1860 36.25 -108.25 -0.26
1861 36.25 -108.25 -3.76
1862 36.25 -108.25 0.54
1863 36.25 -108.25 -0.58
1864 36.25 -108.25 -2.1
1865 36.25 -108.25 0.04
1866 36.25 -108.25 3.14
1867 36.25 -108.25 3.68
1868 36.25 -108.25 4.45
1869 36.25 -108.25 3.87
1870 36.25 -108.25 -0.69
1871 36.25 -108.25 -2.56
1872 36.25 -108.25 -0.78
1873 36.25 -108.25 -1.86
1874 36.25 -108.25 -0.5
1875 36.25 -108.25 -0.42
1876 36.25 -108.25 -1.15
1877 36.25 -108.25 0.71
1878 36.25 -108.25 0.27
1879 36.25 -108.25 -1.97
1880 36.25 -108.25 -2.74
1881 36.25 -108.25 -1.81
1882 36.25 -108.25 -0.53
1883 36.25 -108.25 -1.34
1884 36.25 -108.25 1.17
1885 36.25 -108.25 2.74
1886 36.25 -108.25 0.6
1887 36.25 -108.25 -0.35
1888 36.25 -108.25 0.97
1889 36.25 -108.25 0.64
1890 36.25 -108.25 0.71
1891 36.25 -108.25 1.81
1892 36.25 -108.25 0.76
1893 36.25 -108.25 -2.2
1894 36.25 -108.25 -2.35
1895 36.25 -108.25 0.69
1896 36.25 -108.25 -2.45
1897 36.25 -108.25 1.19
1898 36.25 -108.25 1.94
1899 36.25 -108.25 -3.27
1900 36.25 -108.25 -2.29
1901 36.25 -108.25 -0.76
1902 36.25 -108.25 -3.57
1903 36.25 -108.25 0.94
1904 36.25 -108.25 -3.09
1905 36.25 -108.25 1.41
1906 36.25 -108.25 2.33
1907 36.25 -108.25 5.87
1908 36.25 -108.25 2.67
1909 36.25 -108.25 1.42
1910 36.25 -108.25 0.35
1911 36.25 -108.25 2.86
1912 36.25 -108.25 3.27
1913 36.25 -108.25 0.2
1914 36.25 -108.25 3.91
1915 36.25 -108.25 3.72
1916 36.25 -108.25 3.04
1917 36.25 -108.25 2.39
1918 36.25 -108.25 -0.42
1919 36.25 -108.25 2.55
1920 36.25 -108.25 4.09
1921 36.25 -108.25 2.57
1922 36.25 -108.25 0.11
1923 36.25 -108.25 -1
1924 36.25 -108.25 0.76
1925 36.25 -108.25 -1.62
1926 36.25 -108.25 1.6
1927 36.25 -108.25 1.27
1928 36.25 -108.25 0.49
1929 36.25 -108.25 0.35
1930 36.25 -108.25 0.85
1931 36.25 -108.25 0.06
1932 36.25 -108.25 2.32
1933 36.25 -108.25 0.86
1934 36.25 -108.25 -2.35
1935 36.25 -108.25 0.72
1936 36.25 -108.25 -0.89
1937 36.25 -108.25 1.83
1938 36.25 -108.25 1.65
1939 36.25 -108.25 -0.88
1940 36.25 -108.25 -0.53
1941 36.25 -108.25 4.97
1942 36.25 -108.25 3.31
1943 36.25 -108.25 -0.09
1944 36.25 -108.25 1.01
1945 36.25 -108.25 0.23
1946 36.25 -108.25 -2.77
1947 36.25 -108.25 -0.36
1948 36.25 -108.25 0.94
1949 36.25 -108.25 3.17
1950 36.25 -108.25 -1.68
1951 36.25 -108.25 -4.01
1952 36.25 -108.25 0.77
1953 36.25 -108.25 -1.1
1954 36.25 -108.25 -1.87
1955 36.25 -108.25 -1.64
1956 36.25 -108.25 -3.55
1957 36.25 -108.25 0.17
1958 36.25 -108.25 1.14
1959 36.25 -108.25 -2.56
1960 36.25 -108.25 0.3
1961 36.25 -108.25 -1.02
1962 36.25 -108.25 -0.33
1963 36.25 -108.25 -1.98
1964 36.25 -108.25 -1.86
1965 36.25 -108.25 2.42
1966 36.25 -108.25 1.13
1967 36.25 -108.25 -1.15
1968 36.25 -108.25 0.14
1969 36.25 -108.25 1.82
1970 36.25 -108.25 0.88
1971 36.25 -108.25 -2.17
1972 36.25 -108.25 -0.91
1973 36.25 -108.25 2.3
1974 36.25 -108.25 -1.58
1975 36.25 -108.25 2.05
1976 36.25 -108.25 -0.02
1977 36.25 -108.25 -3.32
1978 36.25 -108.25 0.42
1979 36.25 -108.25 2.08
1980 36.25 -108.25 1.02
1981 36.25 -108.25 -1.28
1982 36.25 -108.25 0.04
1983 36.25 -108.25 1.88
1984 36.25 -108.25 0.44
1985 36.25 -108.25 1.5
1986 36.25 -108.25 1.03
1987 36.25 -108.25 3.69
1988 36.25 -108.25 3.07
1989 36.25 -108.25 -1.81
1990 36.25 -108.25 -1.6
1991 36.25 -108.25 -0.23
1992 36.25 -108.25 1.82
1993 36.25 -108.25 0.12
1994 36.25 -108.25 -1.51
1995 36.25 -108.25 -0.58
1996 36.25 -108.25 -3.56
1997 36.25 -108.25 1.81
1998 36.25 -108.25 0.52
1999 36.25 -108.25 0.88
2000 36.25 -108.25 -1.43
2001 36.25 -108.25 -0.39
2002 36.25 -108.25 -4.23
2003 36.25 -108.25 -2.71
2004 36.25 -108.25 -2.29
2005 36.25 -108.25 0.93
2006 36.25 -108.25 -2.09
2007 36.25 -108.25 0.65
2008 36.25 -108.25 -0.33
2009 36.25 -108.25 -0.88
2010 36.25 -108.25 0.01
2011 36.25 -108.25 -1.38
2012 36.25 -108.25 -2.02
2013 36.25 -108.25 -2.12
2014 36.25 -108.25 -2.8
2015 36.25 -108.25 2.42
2016 36.25 -108.25 -1.47
2017 36.25 -108.25 -0.17
