year,total_population,total_monuments,total_exotics,total_conflicts,productivity,is_drought,pop_monument_builder,pop_balanced,pop_reproduction
943,186.87,2195.3330163325554,138.14,45.74,0.7029330543770679,0.0,125.7,33.17,28.0
944,184.37,2178.295146370259,140.14,47.44,0.708165857825684,0.0,124.14,32.48,27.75
945,181.65,2161.74358094332,142.14,49.31,0.7654879582181414,0.0,122.82,31.55,27.28
946,283.87,2329.8410923587157,144.42,51.69,0.8347699630167362,0.0,162.03,57.15,64.69
947,319.88,2391.860409910318,146.42,54.51,0.7088663605625001,0.0,173.46,68.3,78.12
948,310.55,2374.1014794411512,148.42,57.63,0.7221629298894223,0.0,169.22,64.55,76.78
949,300.98,2357.1977396455272,150.93,60.69,0.8334686058660927,0.0,164.46,60.91,75.61
950,291.33,2339.5867441817622,152.93,63.84,0.7038726503650516,0.0,159.0,58.06,74.27
951,253.92,2321.1263419549277,154.75,66.75,0.5729115835494972,1.0,143.15,50.53,60.24
952,246.57,2303.350951701215,156.75,69.9,0.6554292895784616,0.0,139.35,48.74,58.48
953,239.75,2285.981523273222,158.75,72.98,0.695637286396191,0.0,136.28,46.33,57.14
954,210.51,2267.595362646069,160.16,76.24,0.53351840219359,1.0,124.11,39.98,46.42
955,185.08,2249.8732683972844,162.15,79.35,0.6269425171986095,1.0,112.35,34.75,37.98
956,180.2,2233.645131660347,164.94,82.49,0.8329862656083812,0.0,109.4,33.36,37.44
957,159.08,2216.174223372349,166.94,85.53,0.632342654341972,1.0,99.14,29.45,30.49
958,141.2,2198.485068826594,168.91,88.65,0.5847778213589236,1.0,89.87,25.91,25.42
959,138.69,2182.2521227283387,171.42,91.81,0.7833016624955943,0.0,88.5,25.34,24.85
960,135.67,2167.1562238934052,174.42,94.79,0.9352424434498154,0.0,86.71,24.6,24.36
961,133.65,2150.793174466331,176.49,97.69,0.7177233927961821,0.0,85.55,24.24,23.86
962,130.69,2134.9690267729184,179.03,100.94,0.7768107673328647,0.0,83.82,23.4,23.47
963,128.27,2119.523575227167,181.94,104.07,0.8119686260934285,0.0,82.39,22.76,23.12
964,126.4,2103.607668213825,184.03,107.1,0.7175089654313883,0.0,81.43,22.08,22.89
965,124.76,2087.9735502375183,186.34,110.24,0.7371133202237562,0.0,80.42,21.7,22.64
966,122.94,2073.5702833275022,189.33,113.49,0.9033482516264333,0.0,79.17,21.29,22.48
967,198.27,2193.2531209803124,192.31,117.4,0.8400214024758674,0.0,113.33,38.96,45.98
968,191.35,2176.942484337277,194.32,121.54,0.6785833192370903,0.0,109.29,37.12,44.94
969,169.97,2160.004314232298,196.3,125.1,0.5787127608395872,1.0,99.02,33.38,37.57
970,166.81,2144.5509709900666,199.07,128.46,0.7705352439118113,0.0,96.89,32.55,37.37
971,162.89,2128.7964644120525,201.28,132.16,0.7074171947338634,0.0,94.38,31.75,36.76
